Date,Product,Subproduct,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,Zip,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
08/14/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,"Fidelity National Information Services, Inc. (FNIS)",NY,11949,,N/A,Web,08/15/2013,Closed with explanation,Yes,Yes,489663
07/26/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"EOS Holdings, Inc.",CA,93444,,N/A,Referral,07/30/2013,Closed with explanation,Yes,No,467659
08/02/2013,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,,,Wells Fargo & Company,CA,92706,,N/A,Web,08/07/2013,Closed with monetary relief,Yes,No,472434
08/14/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,AL,36083,Older American,N/A,Web,08/14/2013,Closed with explanation,Yes,Yes,489611
08/14/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,NJ,07836,,N/A,Web,08/14/2013,Closed with non-monetary relief,Yes,No,488924
08/08/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",GA,30141,,N/A,Web,08/12/2013,Closed with monetary relief,Yes,No,483855
08/14/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,PNC Bank N.A.,CO,80602,,N/A,Web,08/14/2013,Closed with explanation,Yes,No,492263
08/08/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of America,NH,03304,,N/A,Web,08/13/2013,Closed with explanation,Yes,Yes,483857
07/26/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Arvest Bank,IN,60156,,N/A,Web,07/29/2013,Closed with explanation,Yes,No,467672
08/21/2013,Consumer Loan,Personal line of credit,Account terms and changes,,,,Wells Fargo & Company,NC,27615,,N/A,Phone,09/25/2013,Closed with explanation,Yes,Yes,499724
08/08/2013,Credit reporting,,Incorrect information on credit report,Public record,,,Equifax,LA,70814,,N/A,Web,08/08/2013,Closed with non-monetary relief,Yes,No,482697
08/14/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NY,10601,,N/A,Postal mail,08/15/2013,Closed with explanation,Yes,No,489613
08/21/2013,Credit card,,Billing disputes,,,,JPMorgan Chase & Co.,FL,33308,,N/A,Referral,09/17/2013,Closed with explanation,Yes,No,499727
08/02/2013,Credit card,,Forbearance / Workout plans,,,,Synchrony Financial,NJ,08801,,N/A,Web,08/05/2013,Closed with monetary relief,Yes,No,467575
08/02/2013,Credit card,,Billing disputes,,,,Capital One,TX,75254,,N/A,Web,08/01/2013,Closed with monetary relief,Yes,No,461878
08/21/2013,Credit card,,Billing disputes,,,,Capital One,AL,35210,,N/A,Phone,08/22/2013,Closed with explanation,Yes,No,499731
08/21/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Bank of America,FL,32809,,N/A,Web,08/22/2013,Closed with explanation,Yes,No,499732
08/02/2013,Mortgage,FHA mortgage,Credit decision / Underwriting,,,,Bank of America,TX,76135,,N/A,Web,08/06/2013,Closed with explanation,Yes,Yes,457935
08/14/2013,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,,,"Portfolio Recovery Associates, Inc.",FL,33472,Older American,N/A,Postal mail,06/02/2014,Closed with explanation,Yes,No,489705
08/21/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,PA,19055,,N/A,Web,08/22/2013,Closed with explanation,Yes,Yes,499734
07/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,"Retrieval-Masters Creditors Bureau, Inc.",NJ,07508,,N/A,Phone,08/01/2013,Closed with explanation,Yes,No,467712
08/02/2013,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,,,Bank of America,PA,15717,,N/A,Web,08/06/2013,Closed with explanation,Yes,No,472473
08/02/2013,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",,,,Selene Finance,NJ,08759,,N/A,Referral,08/06/2013,Closed with explanation,Yes,No,472480
08/08/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,LCS Financial Corporation,CA,92591,,N/A,Web,08/29/2013,Closed with explanation,Yes,No,484573
08/08/2013,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,,,Ditech Financial LLC,GA,30152,,N/A,Web,08/08/2013,Closed with explanation,Yes,No,483920
08/02/2013,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,OK,74126,Older American,N/A,Web,08/06/2013,Closed with explanation,Yes,Yes,460388
08/02/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Capital One,LA,70004,,N/A,Web,08/05/2013,Closed with explanation,Yes,No,472482
07/26/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,FirstMerit Bank,MI,48642,,N/A,Web,09/05/2013,Closed with monetary relief,Yes,No,467736
08/21/2013,Credit reporting,,Incorrect information on credit report,Personal information,,,Equifax,GA,30228,,N/A,Web,08/21/2013,Closed with non-monetary relief,Yes,No,499745
08/02/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,CIT Bank National Association,CA,91202,,N/A,Web,08/06/2013,Closed with explanation,Yes,No,479310
08/02/2013,Credit card,,Credit card protection / Debt protection,,,,Capital One,MA,01773,Older American,N/A,Web,08/05/2013,Closed with non-monetary relief,Yes,Yes,472489
07/26/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Bank of America,CA,90008,,N/A,Phone,07/29/2013,Closed with explanation,Yes,Yes,473027
08/02/2013,Consumer Loan,Installment loan,Managing the loan or lease,,,,PNC Bank N.A.,OH,44107,,N/A,Web,08/05/2013,Closed with explanation,Yes,Yes,472490
08/02/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Equifax,TX,75205,,N/A,Web,08/02/2013,Closed with non-monetary relief,Yes,No,472492
08/21/2013,Credit card,,Billing disputes,,,,Capital One,PA,16433,Older American,N/A,Referral,08/22/2013,Closed with monetary relief,Yes,No,499752
07/26/2013,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,,,Citibank,GA,30331,,N/A,Web,08/01/2013,Closed with explanation,Yes,No,467753
07/26/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,,,SquareTwo Financial Corporation,GA,30106,,N/A,Web,07/26/2013,Closed with explanation,Yes,Yes,467755
08/21/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,Encore Capital Group,OR,97701,,N/A,Phone,08/22/2013,Closed with explanation,Yes,No,499720
08/14/2013,Credit card,,Credit determination,,,,Synchrony Financial,GA,31811,Older American,N/A,Web,08/14/2013,Closed with explanation,Yes,No,489722
08/14/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Experian,CA,93012,,N/A,Web,08/16/2013,Closed with explanation,Yes,No,489723
08/08/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,92410,,N/A,Referral,08/19/2013,Closed with explanation,Yes,No,484485
08/02/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,PNC Bank N.A.,OH,45420,,N/A,Referral,08/06/2013,Closed with explanation,Yes,No,473597
08/02/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,92107,,N/A,Referral,08/06/2013,Closed with explanation,Yes,No,473603
08/14/2013,Credit card,,Late fee,,,,Bank of America,NY,10024,,N/A,Web,08/20/2013,Closed with monetary relief,Yes,No,492446
08/21/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,JPMorgan Chase & Co.,WI,53719,,N/A,Referral,08/22/2013,Closed with explanation,Yes,No,499749
08/02/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,34109,,N/A,Referral,08/06/2013,Closed with non-monetary relief,Yes,No,472498
08/14/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,,,Fifth Third Financial Corporation,OH,43560,,N/A,Web,08/21/2013,Closed with explanation,Yes,No,489727
08/02/2013,Bank account or service,Checking account,Using a debit or ATM card,,,,BB&T Financial,AL,35215,,N/A,Referral,08/12/2013,Closed with explanation,Yes,No,472504
08/14/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,First Tennessee Bank,CA,95667,Older American,N/A,Web,08/15/2013,Closed with explanation,Yes,Yes,490918
07/26/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NY,11758,,N/A,Web,07/29/2013,Closed with non-monetary relief,Yes,Yes,467778
08/14/2013,Mortgage,VA mortgage,Settlement process and costs,,,,Bank of America,KY,40213,Servicemember,N/A,Web,08/15/2013,Closed with explanation,Yes,No,489729
07/26/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,CIT Bank National Association,IL,62269,,N/A,Web,07/29/2013,Closed,Yes,No,467780
08/08/2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,Capital One,FL,33013,,N/A,Referral,08/09/2013,Closed with explanation,Yes,No,483948
08/02/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",FL,32578,,N/A,Web,08/02/2013,Closed with explanation,Yes,No,472518
08/02/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,FL,32578,,N/A,Web,08/02/2013,Closed with non-monetary relief,Yes,No,472516
07/26/2013,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,,,Equifax,CA,91320,,N/A,Web,07/26/2013,Closed with non-monetary relief,Yes,No,465314
08/08/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,TD Bank US Holding Company,FL,32667,Older American,N/A,Web,09/30/2013,Closed with explanation,Yes,No,483953
08/02/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,M&T Bank Corporation,TX,78245,,N/A,Referral,08/06/2013,Closed with explanation,Yes,No,473571
08/21/2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,,,Euler Hermes Collections North America Company,CO,80134,Older American,N/A,Web,11/07/2013,Closed with non-monetary relief,No,,499759
08/02/2013,Credit reporting,,Incorrect information on credit report,Public record,,,Capital One,HI,96818,Servicemember,N/A,Web,08/07/2013,Closed with explanation,Yes,No,472535
08/08/2013,Credit card,,Billing disputes,,,,Wells Fargo & Company,NC,28205,,N/A,Web,08/12/2013,Closed with explanation,Yes,No,484242
07/26/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Bank of America,VA,24128,,N/A,Web,07/29/2013,Closed with explanation,Yes,No,467815
08/08/2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Impersonated an attorney or official,,,"Hunter Warfield, Inc.",VA,22219,Servicemember,N/A,Web,08/08/2013,Closed with explanation,Yes,Yes,483972
08/14/2013,Credit card,,Other fee,,,,Amex,CA,90703,,N/A,Phone,08/22/2013,Closed with explanation,Yes,No,492481
08/02/2013,Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,,,Encore Capital Group,DE,19966,,N/A,Web,08/02/2013,Closed with explanation,Yes,Yes,472559
08/08/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,OR,97236,,N/A,Fax,08/26/2013,Closed with non-monetary relief,Yes,No,483980
08/21/2013,Debt collection,Non-federal student loan,Communication tactics,Frequent or repeated calls,,,"Navient Solutions, Inc.",CT,06611,,N/A,Web,08/21/2013,Closed with explanation,Yes,No,499774
08/02/2013,Bank account or service,Checking account,Using a debit or ATM card,,,,Bank of America,FL,33308,,N/A,Postal mail,08/05/2013,Closed with explanation,Yes,No,479588
07/26/2013,Credit card,,Closing/Cancelling account,,,,Bank of America,NC,28227,,N/A,Phone,07/29/2013,Closed with explanation,Yes,No,467847
07/26/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Experian,PA,17404,,N/A,Web,07/26/2013,Closed with explanation,Yes,No,467850
07/26/2013,Credit card,,Billing statement,,,,Discover,TN,37090,,N/A,Web,07/26/2013,Closed with monetary relief,Yes,No,467853
07/26/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",KS,66210,,N/A,Web,07/26/2013,Closed with explanation,Yes,No,475666
08/21/2013,Credit card,,Billing disputes,,,,JPMorgan Chase & Co.,CA,95407,,N/A,Referral,08/22/2013,Closed with explanation,Yes,No,499787
07/26/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,CA,90019,,N/A,Web,07/30/2013,Closed with explanation,Yes,No,467870
07/26/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Comerica,MI,48227,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,459509
08/21/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,PNC Bank N.A.,DE,19711,,N/A,Referral,08/23/2013,Closed with explanation,Yes,No,499790
08/14/2013,Credit card,,Other,,,,Citibank,IN,46224,,N/A,Web,08/14/2013,Closed with explanation,Yes,No,489748
08/09/2013,Credit card,,Credit determination,,,,Capital One,OK,74601,,N/A,Web,08/09/2013,Closed with explanation,Yes,No,486093
08/14/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,NY,14094,,N/A,Postal mail,08/29/2013,Closed with non-monetary relief,Yes,No,489224
08/21/2013,Credit card,,Rewards,,,,Amex,IL,60169,,N/A,Referral,08/23/2013,Closed with explanation,Yes,No,499796
08/08/2013,Debt collection,Non-federal student loan,Improper contact or sharing of info,Contacted me after I asked not to,,,Law Office of Regent and Associates,TX,75287,,N/A,Web,11/07/2013,Closed with explanation,Yes,No,483950
07/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"EOS Holdings, Inc.",FL,33602,,N/A,Phone,08/01/2013,Closed with non-monetary relief,Yes,No,467890
07/26/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Experian,NY,11433,,N/A,Web,07/26/2013,Closed with non-monetary relief,Yes,No,467894
08/02/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,CO,80162,,N/A,Referral,08/07/2013,Closed with non-monetary relief,Yes,No,471420
08/14/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,MO,64118,,N/A,Fax,08/26/2013,Closed with non-monetary relief,Yes,No,494989
08/14/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",NY,13029,,N/A,Web,08/20/2013,Closed with explanation,Yes,No,489751
08/08/2013,Student loan,Non-federal student loan,Dealing with my lender or servicer,Need information about my balance/terms,,,"Navient Solutions, Inc.",MA,02126,,N/A,Web,08/09/2013,Closed with explanation,Yes,Yes,484209
08/08/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,JPMorgan Chase & Co.,CA,91356,,N/A,Web,08/13/2013,Closed with explanation,Yes,Yes,484021
08/21/2013,Credit card,,Billing disputes,,,,Capital One,NY,11375,,N/A,Web,08/21/2013,Closed with explanation,Yes,Yes,498810
08/08/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,,,,N/A,Referral,08/13/2013,Closed with explanation,Yes,No,484025
08/21/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,FL,32763,,N/A,Referral,08/22/2013,Closed with explanation,Yes,No,499553
08/02/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Wells Fargo & Company,FL,33908,,N/A,Web,08/07/2013,Closed with non-monetary relief,Yes,Yes,479412
08/08/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,CA,92336,,N/A,Referral,08/20/2013,Closed with explanation,Yes,No,484026
07/26/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",NJ,07083,,N/A,Referral,08/13/2013,Closed with explanation,Yes,No,467874
07/26/2013,Debt collection,Mortgage,False statements or representation,Attempted to collect wrong amount,,,First American Financial Corporation,AZ,85338,Older American,N/A,Web,10/18/2013,Closed with explanation,Yes,No,467919
08/14/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Experian,TX,77072,,N/A,Web,08/14/2013,Closed with non-monetary relief,Yes,No,492525
08/14/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,ERC,NV,89815,,N/A,Web,08/14/2013,Closed with non-monetary relief,Yes,No,493388
08/14/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,The Huntington National Bank,OH,44070,,N/A,Postal mail,08/28/2013,Closed with explanation,Yes,No,488957
